tijdstip;locatie;component;waarde;LKI
2017-04-06 08:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,7;1
2017-04-06 08:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,2;2
2017-04-06 09:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;41,5;4
2017-04-06 09:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;24,2;3
2017-04-06 09:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;10,0;2
2017-04-06 09:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,03;2
2017-04-06 10:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;31,4;4
2017-04-06 10:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;19,8;2
2017-04-06 10:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,8;1
2017-04-06 10:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,89;1
2017-04-06 11:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;29,5;3
2017-04-06 11:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;18,2;2
2017-04-06 11:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;9,1;1
2017-04-06 11:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,78;1
2017-04-06 12:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;47,3;5
2017-04-06 12:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;28,5;3
2017-04-06 12:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;24,5;2
2017-04-06 12:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,81;1
2017-04-06 13:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;22,7;3
2017-04-06 13:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;22,9;3
2017-04-06 13:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,1;1
2017-04-06 13:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,73;1
2017-04-06 14:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;19,5;2
2017-04-06 14:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;19,4;2
2017-04-06 14:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,0;1
2017-04-06 14:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,51;1
2017-04-06 15:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;19,1;2
2017-04-06 15:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;18,0;2
2017-04-06 15:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,4;1
2017-04-06 15:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,57;1
2017-04-06 16:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;21,0;3
2017-04-06 16:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;18,9;2
2017-04-06 16:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,4;1
2017-04-06 16:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,59;1
2017-04-06 17:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;17,9;2
2017-04-06 17:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;26,9;3
2017-04-06 17:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;5,9;1
2017-04-06 17:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,5;1
2017-04-06 18:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;18,9;2
2017-04-06 18:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;24,3;3
2017-04-06 18:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;4,3;1
2017-04-06 18:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,52;1
2017-04-06 19:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;15,5;2
2017-04-06 19:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;22,8;3
2017-04-06 19:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;3,8;1
2017-04-06 19:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,45;1
2017-04-06 20:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;20,3;3
2017-04-06 20:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;23,3;3
2017-04-06 20:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;3,2;1
2017-04-06 20:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,53;1
2017-04-06 21:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;35,9;4
2017-04-06 21:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;27,5;3
2017-04-06 21:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,8;1
2017-04-06 21:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,88;1
2017-04-06 22:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;34,4;4
2017-04-06 22:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;34,4;4
2017-04-06 22:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,4;1
2017-04-06 22:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,05;2
2017-04-06 23:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;71,3;6
2017-04-06 23:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;36,0;4
2017-04-06 23:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;30,3;3
2017-04-06 23:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,96;2
2017-04-07 00:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;26,6;3
2017-04-07 00:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,54;2
2017-04-07 00:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;33,9;4
2017-04-07 00:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;59,8;5
2017-04-07 01:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,2;1
2017-04-07 01:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,89;1
2017-04-07 01:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;29,3;3
2017-04-07 01:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;29,0;3
2017-04-07 02:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,71;1
2017-04-07 02:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;28,4;3
2017-04-07 02:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;24,5;3
2017-04-07 02:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,6;1
2017-04-07 03:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;20,6;3
2017-04-07 03:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;25,3;3
2017-04-07 03:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;4,1;1
2017-04-07 03:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,58;1
2017-04-07 04:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;26,1;3
2017-04-07 04:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;30,4;4
2017-04-07 04:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,1;1
2017-04-07 04:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,12;2
2017-04-07 05:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;29,9;3
2017-04-07 05:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;10,4;2
2017-04-07 05:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,71;1
2017-04-07 06:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;46,1;5
2017-04-07 06:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;30,8;4
2017-04-07 06:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;21,8;2
2017-04-07 06:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,97;1
2017-04-07 07:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;60,4;6
2017-04-07 07:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;34,9;4
2017-04-07 07:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;32,2;3
2017-04-07 07:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,76;2
2017-04-07 08:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;73,1;6
2017-04-07 08:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;34,9;4
2017-04-07 08:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;58,2;4
2017-04-07 08:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;2,67;2
2017-04-07 09:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;69,0;6
2017-04-07 09:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;37,8;4
2017-04-07 09:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;49,6;3
2017-04-07 09:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;2,55;2
2017-04-07 10:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;2,29;2
2017-04-07 10:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;58,0;5
2017-04-07 10:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;42,0;4
2017-04-07 10:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;30,5;3
2017-04-07 11:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;55,8;5
2017-04-07 11:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;39,5;4
2017-04-07 11:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;32,0;3
2017-04-07 11:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;2,18;2
2017-04-07 12:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;45,8;5
2017-04-07 12:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;28,8;3
2017-04-07 12:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;21,5;2
2017-04-07 12:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,64;2
2017-04-07 13:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;45,9;5
2017-04-07 13:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;26,5;3
2017-04-07 13:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;18,9;2
2017-04-07 13:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,3;2
2017-04-07 14:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;26,6;3
2017-04-07 14:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;12,7;2
2017-04-07 14:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;10,4;2
2017-04-07 14:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,77;1
2017-04-07 15:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;10,6;2
2017-04-07 15:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;28,8;3
2017-04-07 15:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;16,7;2
2017-04-07 15:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,86;1
2017-04-07 16:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;19,8;2
2017-04-07 16:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;16,8;2
2017-04-07 16:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,4;1
2017-04-07 16:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,66;1
2017-04-07 17:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;32,7;4
2017-04-07 17:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;19,8;2
2017-04-07 17:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;11,2;2
2017-04-07 17:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,86;1
2017-04-07 18:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;27,7;3
2017-04-07 18:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;15,5;2
2017-04-07 18:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,8;1
2017-04-07 18:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,71;1
2017-04-07 19:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,2;1
2017-04-07 19:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;26,3;3
2017-04-07 19:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;10,4;2
2017-04-07 19:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,77;1
2017-04-07 20:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;19,1;2
2017-04-07 20:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;16,4;2
2017-04-07 20:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;3,1;1
2017-04-07 20:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,66;1
2017-04-07 21:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;22,7;3
2017-04-07 21:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;12,6;2
2017-04-07 21:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;2,8;1
2017-04-07 21:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,66;1
2017-04-07 22:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;57,6;5
2017-04-07 22:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;21,4;3
2017-04-07 22:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;9,4;1
2017-04-07 22:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,34;2
2017-04-07 23:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;39,4;4
2017-04-07 23:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;20,4;3
2017-04-07 23:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;9,3;1
2017-04-07 23:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,28;2
2017-04-08 00:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;21,3;3
2017-04-08 00:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;3,4;1
2017-04-08 00:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,27;2
2017-04-08 00:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;34,0;4
2017-04-08 01:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;29,4;3
2017-04-08 01:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;20,3;3
2017-04-08 01:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;5,7;1
2017-04-08 01:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,94;1
2017-04-08 02:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;26,2;3
2017-04-08 02:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;15,9;2
2017-04-08 02:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,4;1
2017-04-08 02:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,89;1
2017-04-08 03:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;16,9;2
2017-04-08 03:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;21,5;3
2017-04-08 03:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;3,4;1
2017-04-08 03:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,58;1
2017-04-08 04:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;26,8;3
2017-04-08 04:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;19,2;2
2017-04-08 04:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;8,5;1
2017-04-08 04:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,02;2
2017-04-08 05:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;23,3;3
2017-04-08 05:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;14,8;2
2017-04-08 05:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;4,6;1
2017-04-08 05:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,75;1
2017-04-08 06:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;33,2;4
2017-04-08 06:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;23,4;3
2017-04-08 06:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;18,4;2
2017-04-08 06:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,07;2
2017-04-08 07:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;34,0;4
2017-04-08 07:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;18,7;2
2017-04-08 07:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;15,1;2
2017-04-08 07:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,97;1
2017-04-08 08:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;38,4;4
2017-04-08 08:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;23,9;3
2017-04-08 08:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;17,6;2
2017-04-08 08:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,36;2
2017-04-08 09:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;23,5;2
2017-04-08 09:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;48,5;5
2017-04-08 09:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;14,7;2
2017-04-08 09:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,83;2
2017-04-08 10:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;38,8;4
2017-04-08 10:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;22,4;3
2017-04-08 10:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;20,9;2
2017-04-08 10:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,2;2
2017-04-08 11:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;21,8;3
2017-04-08 11:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;9,5;1
2017-04-08 11:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,4;1
2017-04-08 11:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,55;1
2017-04-08 12:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;26,6;3
2017-04-08 12:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;10,4;2
2017-04-08 12:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;8,3;1
2017-04-08 12:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,68;1
2017-04-08 13:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;28,4;3
2017-04-08 13:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;12,5;2
2017-04-08 13:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;9,2;1
2017-04-08 13:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,76;1
2017-04-08 14:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;32,6;4
2017-04-08 14:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;13,7;2
2017-04-08 14:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;10,0;2
2017-04-08 14:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;0,87;1
2017-04-08 15:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;37,1;4
2017-04-08 15:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;17,8;2
2017-04-08 15:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;17,0;2
2017-04-08 15:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,24;2
2017-04-08 16:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;33,2;4
2017-04-08 16:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;18,1;2
2017-04-08 16:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;11,8;2
2017-04-08 16:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,08;2
2017-04-08 17:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;23,0;3
2017-04-08 17:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;38,4;4
2017-04-08 17:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;10,7;2
2017-04-08 17:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,19;2
2017-04-08 18:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;34,6;4
2017-04-08 18:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;22,4;3
2017-04-08 18:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,5;1
2017-04-08 18:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,13;2
2017-04-08 19:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;29,7;3
2017-04-08 19:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;10,6;2
2017-04-08 19:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;5,8;1
2017-04-08 19:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,07;2
2017-04-08 20:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;30,2;4
2017-04-08 20:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;16,1;2
2017-04-08 20:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;4,0;1
2017-04-08 20:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,02;2
2017-04-08 21:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;38,8;4
2017-04-08 21:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;16,4;2
2017-04-08 21:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;4,0;1
2017-04-08 21:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,15;2
2017-04-08 22:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;58,0;5
2017-04-08 22:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;19,6;2
2017-04-08 22:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,2;1
2017-04-08 22:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,84;2
2017-04-08 23:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;69,0;6
2017-04-08 23:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;29,3;3
2017-04-08 23:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;7,3;1
2017-04-08 23:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,97;2
2017-04-09 00:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;13,3;2
2017-04-09 00:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,93;2
2017-04-09 00:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;19,1;2
2017-04-09 00:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;67,3;6
2017-04-09 01:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;73,0;6
2017-04-09 01:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;29,9;3
2017-04-09 01:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;19,8;2
2017-04-09 01:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;2,98;2
2017-04-09 02:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;19,4;2
2017-04-09 02:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;2,81;2
2017-04-09 02:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;26,0;3
2017-04-09 02:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;70,6;6
2017-04-09 03:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;21,3;3
2017-04-09 03:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;9,0;1
2017-04-09 03:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,83;2
2017-04-09 03:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;42,7;4
2017-04-09 04:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;30,8;4
2017-04-09 04:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;27,4;3
2017-04-09 04:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;6,4;1
2017-04-09 04:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,65;2
2017-04-09 05:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;27,7;3
2017-04-09 05:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;23,9;3
2017-04-09 05:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;4,7;1
2017-04-09 05:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,33;2
2017-04-09 06:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;30,6;4
2017-04-09 06:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;5,2;1
2017-04-09 06:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;25,3;3
2017-04-09 06:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,23;2
2017-04-09 07:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;40,8;4
2017-04-09 07:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;12,7;2
2017-04-09 07:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;31,0;4
2017-04-09 07:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,48;2
2017-04-09 08:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;44,9;4
2017-04-09 08:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;15,2;2
2017-04-09 08:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;35,3;4
2017-04-09 08:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,74;2
2017-04-09 09:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;17,6;2
2017-04-09 09:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;40,7;4
2017-04-09 09:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;47,4;5
2017-04-09 09:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,8;2
2017-04-09 10:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;47,2;5
2017-04-09 10:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;25,7;3
2017-04-09 10:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;58,2;5
2017-04-09 10:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;2,14;2
2017-04-09 11:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;40,2;4
2017-04-09 11:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;24,9;2
2017-04-09 11:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;47,2;5
2017-04-09 11:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;2,0;2
2017-04-09 12:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;34,4;4
2017-04-09 12:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;17,2;2
2017-04-09 12:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;45,7;5
2017-04-09 12:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,88;2
2017-04-09 13:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;42,2;4
2017-04-09 13:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;20,3;2
2017-04-09 13:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;45,0;5
2017-04-09 13:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,69;2
2017-04-09 14:00:00+02:00;Amsterdam-Jan van Galenstraat;NO2;38,6;4
2017-04-09 14:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;14,8;2
2017-04-09 14:00:00+02:00;Amsterdam-Jan van Galenstraat;PM10;40,6;4
2017-04-09 14:00:00+02:00;Amsterdam-Jan van Galenstraat;FN;1,74;2
2017-04-09 15:00:00+02:00;Amsterdam-Jan van Galenstraat;NO;15,3;2
