tijdstip;locatie;component;waarde;LKI
2017-04-09 21:00:00+02:00;Amsterdam-Oude Schans;NO;0,5;1
2017-04-09 22:00:00+02:00;Amsterdam-Oude Schans;NO2;45,7;5
2017-04-09 22:00:00+02:00;Amsterdam-Oude Schans;NO;0,5;1
2017-04-09 23:00:00+02:00;Amsterdam-Oude Schans;NO2;40,0;4
2017-04-09 23:00:00+02:00;Amsterdam-Oude Schans;NO;0,5;1
2017-04-10 00:00:00+02:00;Amsterdam-Oude Schans;NO;0,2;1
2017-04-10 00:00:00+02:00;Amsterdam-Oude Schans;NO2;34,4;4
2017-04-10 01:00:00+02:00;Amsterdam-Oude Schans;NO;0,4;1
2017-04-10 01:00:00+02:00;Amsterdam-Oude Schans;NO2;35,7;4
2017-04-10 02:00:00+02:00;Amsterdam-Oude Schans;NO;0,6;1
2017-04-10 02:00:00+02:00;Amsterdam-Oude Schans;NO2;39,0;4
2017-04-10 03:00:00+02:00;Amsterdam-Oude Schans;NO2;25,5;3
2017-04-10 03:00:00+02:00;Amsterdam-Oude Schans;NO;0,1;1
2017-04-10 04:00:00+02:00;Amsterdam-Oude Schans;NO2;14,0;2
2017-04-10 04:00:00+02:00;Amsterdam-Oude Schans;NO;0,1;1
