tijdstip;locatie;component;waarde;LKI
2017-04-05 14:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;6,5;1
2017-04-05 14:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,18;1
2017-04-05 14:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;84,8;6
2017-04-05 14:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,5;1
2017-04-05 15:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;7,4;1
2017-04-05 15:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,21;1
2017-04-05 15:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;84,5;6
2017-04-05 15:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,7;1
2017-04-05 16:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;6,8;1
2017-04-05 16:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,2;1
2017-04-05 16:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;85,6;6
2017-04-05 16:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,5;1
2017-04-05 17:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;6,6;1
2017-04-05 17:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,19;1
2017-04-05 17:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;86,4;6
2017-04-05 17:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,3;1
2017-04-05 18:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;6,3;1
2017-04-05 18:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,2;1
2017-04-05 18:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;85,5;6
2017-04-05 18:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,1;1
2017-04-05 19:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;8,4;1
2017-04-05 19:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,25;1
2017-04-05 19:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;81,1;6
2017-04-05 19:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,3;1
2017-04-05 20:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;10,0;2
2017-04-05 20:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,21;1
2017-04-05 20:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;77,2;5
2017-04-05 20:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,2;1
2017-04-05 21:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;11,5;2
2017-04-05 21:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,25;1
2017-04-05 21:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;73,5;5
2017-04-05 22:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;12,2;2
2017-04-05 22:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,23;1
2017-04-05 22:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;72,3;5
2017-04-05 23:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;9,6;1
2017-04-05 23:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,19;1
2017-04-05 23:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;75,6;5
2017-04-06 00:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;79,1;5
2017-04-06 00:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,14;1
2017-04-06 00:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;8,2;1
2017-04-06 01:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;6,2;1
2017-04-06 01:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,11;1
2017-04-06 01:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;81,9;6
2017-04-06 02:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;4,9;1
2017-04-06 02:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,11;1
2017-04-06 02:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;84,2;6
2017-04-06 03:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;3,4;1
